fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
70f8c28c-2272-4bfa-a836-7933b03b602a,2021-07-01 18:16:05 UTC,2021-07-01 18:18:09 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:39 UTC,2021-07-01 19:12:39 UTC,1,,2021JuneHawaii,,42.056571,-87.6738904,POINT (-87.6738904 42.056571),330afc3c-b76b-44b5-b3b3-d12b2569033a,Tracks,c81ce418-a7c5-43d5-91b0-6fb68da6c668,,https://web.fulcrumapp.com/photos/view?photos=c81ce418-a7c5-43d5-91b0-6fb68da6c668,2021-07-01,13:16,161.520686732794,17.52,,,
be04ef24-edb1-46d5-bbfa-dd21b0dfa491,2021-07-01 18:18:11 UTC,2021-07-01 18:19:07 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:40 UTC,2021-07-01 19:12:40 UTC,1,,2021JuneHawaii,,42.0565791,-87.6738855,POINT (-87.6738855 42.0565791),d7b46ec6-6586-44aa-9f09-0b13fd9d1508,No,1e436eb4-96ef-46a9-a872-3bcda544ade0,,https://web.fulcrumapp.com/photos/view?photos=1e436eb4-96ef-46a9-a872-3bcda544ade0,2021-07-01,13:18,161.528460620575,15.869,,,39.718468
05baf98a-6ac2-4f3c-83df-3c0489e6082b,2021-07-01 18:19:09 UTC,2021-07-01 18:19:27 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:41 UTC,2021-07-01 19:12:41 UTC,1,,2021JuneHawaii,,42.0565684,-87.6738592,POINT (-87.6738592 42.0565684),0a00dc0d-2290-442b-b238-acc8592ac9fd,No,407f9ad6-e393-4d34-be17-5ae17152534e,,https://web.fulcrumapp.com/photos/view?photos=407f9ad6-e393-4d34-be17-5ae17152534e,2021-07-01,13:19,161.53308061715,17.776,,,273.7591
7b808c05-0e50-48e5-ab50-82bd50d72a65,2021-07-01 18:20:06 UTC,2021-07-01 18:21:01 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:41 UTC,2021-07-01 19:12:41 UTC,1,,2021JuneHawaii,,42.0565879,-87.6738719,POINT (-87.6738719 42.0565879),dfd8ebc7-03f2-48e5-b96b-440b609e6496,No,d28f754d-1630-4062-8540-64648723cac5,,https://web.fulcrumapp.com/photos/view?photos=d28f754d-1630-4062-8540-64648723cac5,2021-07-01,13:20,161.483624316134,13.209,,,
b013210d-a7d2-45c0-aac2-822a5485deee,2021-07-01 18:22:16 UTC,2021-07-01 18:26:10 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:42 UTC,2021-07-01 19:12:42 UTC,1,,2021JuneHawaii,,42.0565711,-87.6738944,POINT (-87.6738944 42.0565711),fceab064-2993-4ec5-890c-beeadc8894eb,Yes,82ddac32-c9c3-44de-add6-a7fd2536e971,,https://web.fulcrumapp.com/photos/view?photos=82ddac32-c9c3-44de-add6-a7fd2536e971,2021-07-01,13:22,161.320963466228,15.552,,,
089ab98a-6d69-4a5c-aaf1-4727d360e062,2021-07-01 18:29:57 UTC,2021-07-01 18:30:28 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:43 UTC,2021-07-01 19:12:43 UTC,1,,2021JuneHawaii,,42.0565913,-87.6738575,POINT (-87.6738575 42.0565913),25bd5b8a-f8c2-44c6-bad3-3db6350a63d6,No,a470931c-4c97-4c7f-86ac-b6ed682f458a,,https://web.fulcrumapp.com/photos/view?photos=a470931c-4c97-4c7f-86ac-b6ed682f458a,2021-07-01,13:29,161.387111804937,13.771,,,
a4c522c3-03e4-4cef-a818-5ea3ce6e954f,2021-07-01 18:30:30 UTC,2021-07-01 18:30:52 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:44 UTC,2021-07-01 19:12:44 UTC,1,,2021JuneHawaii,,42.0565722,-87.67387,POINT (-87.67387 42.0565722),65cb14a2-6344-4999-9ac7-036e62f63aa9,No,1cba3f98-fb98-461b-b027-39fdf13b5c8c,,https://web.fulcrumapp.com/photos/view?photos=1cba3f98-fb98-461b-b027-39fdf13b5c8c,2021-07-01,13:30,161.522053327331,17.853,,,326.46762
b1ac2608-2020-4700-8827-13e793479b2d,2021-07-01 18:31:00 UTC,2021-07-01 18:31:40 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:44 UTC,2021-07-01 19:12:44 UTC,1,,2021JuneHawaii,,42.0565735,-87.673876,POINT (-87.673876 42.0565735),41c70107-832c-426c-8a75-d9e88be9ed14,Tracks,709aeb61-b32d-4163-81f8-9f536f64b503,,https://web.fulcrumapp.com/photos/view?photos=709aeb61-b32d-4163-81f8-9f536f64b503,2021-07-01,13:31,161.633126356093,17.381,,,290.1046
600b45c0-b349-4153-b54a-d1e2aa375371,2021-07-01 18:33:06 UTC,2021-07-01 18:34:46 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:45 UTC,2021-07-01 19:12:45 UTC,1,,2021JuneHawaii,,42.0565756,-87.6738743,POINT (-87.6738743 42.0565756),5984718a-f5e4-4cb8-9924-33e5dcb50932,No,853f4945-4c38-410d-9241-741f253514c3,,https://web.fulcrumapp.com/photos/view?photos=853f4945-4c38-410d-9241-741f253514c3,2021-07-01,13:33,161.398556464244,15.517,,,
e28223e4-b777-4681-a8e7-0b0be60f66af,2021-07-01 18:35:01 UTC,2021-07-01 18:35:28 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:46 UTC,2021-07-01 19:12:46 UTC,1,,2021JuneHawaii,,42.0565769,-87.6739055,POINT (-87.6739055 42.0565769),7b0a656e-abe3-4ea6-aecc-246d4c4f5b54,No,5a89cc1f-fcfe-431b-8bed-5d712dee025c,,https://web.fulcrumapp.com/photos/view?photos=5a89cc1f-fcfe-431b-8bed-5d712dee025c,2021-07-01,13:35,161.399505598366,14.572,,,
0fcf24c0-914e-4937-807e-79b4f44ed020,2021-07-01 18:35:56 UTC,2021-07-01 18:40:37 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:47 UTC,2021-07-01 19:12:47 UTC,1,,2021JuneHawaii,,42.0565688,-87.6738683,POINT (-87.6738683 42.0565688),9e6bc9c4-748b-4b3e-8119-c1646428a88e,Yes,d29a0862-0043-4e8b-b089-61f34d239f7b,,https://web.fulcrumapp.com/photos/view?photos=d29a0862-0043-4e8b-b089-61f34d239f7b,2021-07-01,13:35,161.52735023863,17.131,,,
3d42272a-fead-4ff1-95ef-8108c2c2b014,2021-07-01 18:41:15 UTC,2021-07-01 18:46:24 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:48 UTC,2021-07-01 19:12:48 UTC,1,,2021JuneHawaii,,42.0565846,-87.6738708,POINT (-87.6738708 42.0565846),aefa88d0-4937-4fb5-8ac3-e82afbcffa9f,Yes,5ac732a4-a7e7-468a-bd39-e80b90af07e0,,https://web.fulcrumapp.com/photos/view?photos=5ac732a4-a7e7-468a-bd39-e80b90af07e0,2021-07-01,13:41,161.4372891392,15.103,,,90.0
20bb0494-23b1-4a4b-bdd2-fdcc3f084afe,2021-07-01 18:46:34 UTC,2021-07-01 18:48:09 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:49 UTC,2021-07-01 19:12:49 UTC,1,,2021JuneHawaii,,42.0565715,-87.673904,POINT (-87.673904 42.0565715),b70a9cee-73a0-4801-a774-4339d2c2ad13,No,e2b2a5da-7399-4f6e-8119-02803862cf5f,,https://web.fulcrumapp.com/photos/view?photos=e2b2a5da-7399-4f6e-8119-02803862cf5f,2021-07-01,13:46,161.478092750135,16.323,,,280.1805
ca45f619-9801-4a7a-9ed4-36bd13b80f3a,2021-07-01 18:48:24 UTC,2021-07-01 18:53:50 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:50 UTC,2021-07-01 19:12:50 UTC,1,,2021JuneHawaii,,42.0565768,-87.6738698,POINT (-87.6738698 42.0565768),1cbf5bff-7858-4e65-b3bc-677a13f86333,Yes,5cda19be-bbe1-4d7b-a866-d0eb3f66e13c,,https://web.fulcrumapp.com/photos/view?photos=5cda19be-bbe1-4d7b-a866-d0eb3f66e13c,2021-07-01,13:48,161.345316133877,16.313,,,
9ba14c3d-9441-46b4-95b8-3829637dc16d,2021-07-01 18:54:24 UTC,2021-07-01 18:59:12 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:51 UTC,2021-07-01 19:12:51 UTC,1,,2021JuneHawaii,,42.0565856,-87.6738881,POINT (-87.6738881 42.0565856),83428d5f-51be-4edd-b2bb-315984c5333b,Yes,3eefe532-20cf-4223-b994-5a247210fafe,,https://web.fulcrumapp.com/photos/view?photos=3eefe532-20cf-4223-b994-5a247210fafe,2021-07-01,13:54,161.481949534268,15.934,,,
181be595-eee9-45f2-90a1-d90aea49ae16,2021-07-01 18:59:57 UTC,2021-07-01 19:05:50 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:52 UTC,2021-07-01 19:12:52 UTC,1,,2021JuneHawaii,,42.0565759,-87.6738857,POINT (-87.6738857 42.0565759),5f57cdbe-b4ec-4689-a3aa-9ad206c58a05,Yes,6d73c3a0-0f91-42f1-a60c-7427fb7b5103,,https://web.fulcrumapp.com/photos/view?photos=6d73c3a0-0f91-42f1-a60c-7427fb7b5103,2021-07-01,13:59,161.3809279766,15.366,,,90.0
807ef003-97ec-4a86-9967-7518db9cd6f8,2021-07-01 19:06:10 UTC,2021-07-01 19:11:42 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-01 19:12:53 UTC,2021-07-01 19:12:53 UTC,1,,2021JuneHawaii,,42.0565677,-87.673865,POINT (-87.673865 42.0565677),160919cd-0860-4506-b870-356b03113a53,Yes,4c1f8640-91ed-4c31-8920-183ff22dce45,,https://web.fulcrumapp.com/photos/view?photos=4c1f8640-91ed-4c31-8920-183ff22dce45,2021-07-01,14:06,161.610432743024,17.785,,,
814deb6a-0f0f-412e-92dd-f3d159a01925,2021-07-01 18:42:26 UTC,2021-07-01 19:05:31 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 19:36:26 UTC,2021-07-01 19:36:26 UTC,1,,2021JuneHawaii,,42.0565673,-87.6738629,POINT (-87.6738629 42.0565673),9a1c4b4b-9b54-4cdf-85f4-49f7882375b9,Tracks,868c234f-9dae-4e5e-a48e-49f3d25c556f,,https://web.fulcrumapp.com/photos/view?photos=868c234f-9dae-4e5e-a48e-49f3d25c556f,2021-07-01,13:42,161.641740094757,17.62,,,
4d736e0f-f603-4e92-91e5-4c2e4f8c2f1e,2021-07-01 19:06:33 UTC,2021-07-01 19:09:02 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 19:36:26 UTC,2021-07-01 19:36:26 UTC,1,,2021JuneHawaii,,42.0565679,-87.6738766,POINT (-87.6738766 42.0565679),086d037c-489a-4065-a311-fc543b6cc448,No,13d99841-0b34-4269-b708-984f8c679683,,https://web.fulcrumapp.com/photos/view?photos=13d99841-0b34-4269-b708-984f8c679683,2021-07-01,14:06,161.56855743541,17.209,,,90.0
d188dfa9-d935-4ce4-b24f-6d7844fe40b3,2021-07-01 19:10:15 UTC,2021-07-01 19:34:13 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 19:36:27 UTC,2021-07-01 19:36:27 UTC,1,,2021JuneHawaii,,42.0565781,-87.6738778,POINT (-87.6738778 42.0565781),c20ca40e-db34-456c-9c50-53da791772d2,Yes,4b7c5184-da2b-4b2d-a7c7-1287a630ea75,,https://web.fulcrumapp.com/photos/view?photos=4b7c5184-da2b-4b2d-a7c7-1287a630ea75,2021-07-01,14:10,161.375484851485,15.88,,,
da90fabe-6c71-4b26-a625-1b5a4c594b5a,2021-07-01 19:26:59 UTC,2021-07-01 19:28:56 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 19:36:28 UTC,2021-07-01 19:36:28 UTC,1,,2021JuneHawaii,,42.0565713,-87.673864,POINT (-87.673864 42.0565713),e261f4a2-7d40-4d60-9d28-ecaf79e6534b,No,b64aef21-4011-4296-9c17-5fc9e9141b2d,,https://web.fulcrumapp.com/photos/view?photos=b64aef21-4011-4296-9c17-5fc9e9141b2d,2021-07-01,14:26,161.224807128862,17.852,,,
68d0913e-61b9-48cb-a62b-70820ced56f3,2021-07-01 19:29:20 UTC,2021-07-01 19:33:55 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 19:36:29 UTC,2021-07-01 19:36:29 UTC,1,,2021JuneHawaii,,42.056574,-87.6738735,POINT (-87.6738735 42.056574),b8e11091-8851-4e4a-b953-47403605c8b8,Yes,3aa3c08a-2b99-4057-80ac-18db3a083431,,https://web.fulcrumapp.com/photos/view?photos=3aa3c08a-2b99-4057-80ac-18db3a083431,2021-07-01,14:29,161.519453819847,16.388,,,
2ef87c0a-1f53-45be-be1f-a95df1fafd32,2021-07-01 19:35:02 UTC,2021-07-01 19:35:56 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 19:36:29 UTC,2021-07-01 19:36:29 UTC,1,,2021JuneHawaii,,42.0565698,-87.6738779,POINT (-87.6738779 42.0565698),d78cea0a-e29a-4180-ae65-200c0787b981,No,876bf504-64b5-4a69-a1be-f57cf8456c7f,,https://web.fulcrumapp.com/photos/view?photos=876bf504-64b5-4a69-a1be-f57cf8456c7f,2021-07-01,14:35,161.534021275531,17.237,,,
44ba433b-f832-4d8a-ae66-131fd6403f77,2021-07-01 19:37:16 UTC,2021-07-01 19:47:52 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:08 UTC,2021-07-01 21:54:08 UTC,1,,2021JuneHawaii,,42.0565837,-87.6738642,POINT (-87.6738642 42.0565837),7e2202f0-8b82-48cd-aed4-eb1a86fda12d,Yes,2d0bd5dc-fca0-4d85-9acd-f4cd199059dd,,https://web.fulcrumapp.com/photos/view?photos=2d0bd5dc-fca0-4d85-9acd-f4cd199059dd,2021-07-01,14:37,161.34323582544,16.329,,,
74b74bf5-3a9d-4da7-b751-e20d08cd7061,2021-07-01 19:48:36 UTC,2021-07-01 20:00:24 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:09 UTC,2021-07-01 21:54:09 UTC,1,,2021JuneHawaii,,42.0565728,-87.6739009,POINT (-87.6739009 42.0565728),954e7072-04e3-47f2-a801-80a9e5065254,Tracks,16182c3c-1d13-488f-aa65-876ca70c6da3,,https://web.fulcrumapp.com/photos/view?photos=16182c3c-1d13-488f-aa65-876ca70c6da3,2021-07-01,14:48,161.522506331702,20.0,,,
3d3d19dc-0fc7-4934-85d4-93b04ab5e962,2021-07-01 20:00:48 UTC,2021-07-01 20:08:54 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:09 UTC,2021-07-01 21:54:09 UTC,1,,2021JuneHawaii,,42.0565735,-87.673878,POINT (-87.673878 42.0565735),f6929a18-1be0-4f99-8a9f-09aed69cfb16,Tracks,b9074c5d-e869-497f-b7e8-6cc1bb5abf85,,https://web.fulcrumapp.com/photos/view?photos=b9074c5d-e869-497f-b7e8-6cc1bb5abf85,2021-07-01,15:00,161.675728531041,16.177,,,
cfe141b9-6d51-4135-8747-d9e2609ab9f5,2021-07-01 20:10:10 UTC,2021-07-01 20:10:55 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:10 UTC,2021-07-01 21:54:10 UTC,1,,2021JuneHawaii,,42.0565762,-87.6738873,POINT (-87.6738873 42.0565762),8f2ee6c7-0fc7-4be8-8e08-901af3b2c5b2,No,d53bfe1f-d86e-43ba-9a6b-11b3774f9bc3,,https://web.fulcrumapp.com/photos/view?photos=d53bfe1f-d86e-43ba-9a6b-11b3774f9bc3,2021-07-01,15:10,161.370845670045,13.523,,,
b2d036e2-6b24-48c5-bc29-79cdeebbb313,2021-07-01 20:12:13 UTC,2021-07-01 20:24:22 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:11 UTC,2021-07-01 21:54:11 UTC,1,,2021JuneHawaii,,42.0565798,-87.6738728,POINT (-87.6738728 42.0565798),ab33a6b0-1abf-4de2-a921-4f0c8344cc45,Yes,a1900c12-ee18-489c-bcec-52064eb348fc,,https://web.fulcrumapp.com/photos/view?photos=a1900c12-ee18-489c-bcec-52064eb348fc,2021-07-01,15:12,161.267926440808,15.011,,,
b16f6973-3dac-4126-bdb5-2bf743a00974,2021-07-01 20:31:26 UTC,2021-07-01 20:48:01 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:12 UTC,2021-07-01 21:54:12 UTC,1,,2021JuneHawaii,,42.0565707,-87.6738785,POINT (-87.6738785 42.0565707),99bd5352-8aee-41fe-a548-e7801764d954,Yes,9d23acc3-fa9f-4d88-a9f0-ba293bc1b690,,https://web.fulcrumapp.com/photos/view?photos=9d23acc3-fa9f-4d88-a9f0-ba293bc1b690,2021-07-01,15:31,161.523561069955,17.004,,,
8894d924-b890-4c76-a019-f69ef8bf31ec,2021-07-01 20:48:57 UTC,2021-07-01 21:05:02 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:12 UTC,2021-07-01 21:54:12 UTC,1,,2021JuneHawaii,,42.0565764,-87.6738966,POINT (-87.6738966 42.0565764),46e2f298-a640-48f6-8e9c-5f2f6b0e0828,Yes,a59897f6-522d-4ce5-9549-6fb855bc7547,,https://web.fulcrumapp.com/photos/view?photos=a59897f6-522d-4ce5-9549-6fb855bc7547,2021-07-01,15:48,161.458492459578,16.318,,,
cbb79bf5-0ad4-4d5b-a9d6-820dbb141030,2021-07-01 21:05:51 UTC,2021-07-01 21:13:54 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:13 UTC,2021-07-01 21:54:13 UTC,1,,2021JuneHawaii,,42.0565729,-87.6738612,POINT (-87.6738612 42.0565729),fc1e7c67-6f3f-49df-acd7-670944e786a2,Yes,a1132d24-f07e-4798-9eb0-677db161732f,,https://web.fulcrumapp.com/photos/view?photos=a1132d24-f07e-4798-9eb0-677db161732f,2021-07-01,16:05,161.594063066566,16.423,,,
fac46bea-398f-4eea-a924-0dfb146dd795,2021-07-01 21:15:31 UTC,2021-07-01 21:26:46 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:14 UTC,2021-07-01 21:54:14 UTC,1,,2021JuneHawaii,,42.0565879,-87.6738637,POINT (-87.6738637 42.0565879),40df0e40-33f4-45e8-a53e-633466f041d7,Yes,afaadb03-5450-4edc-9c3a-d155219f551c,,https://web.fulcrumapp.com/photos/view?photos=afaadb03-5450-4edc-9c3a-d155219f551c,2021-07-01,16:15,161.219794377025,15.689,,,
7adc77e0-f1b2-477e-9a2f-94a246546f10,2021-07-01 21:27:46 UTC,2021-07-01 21:28:23 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:15 UTC,2021-07-01 21:54:15 UTC,1,,2021JuneHawaii,,42.0565725,-87.6738876,POINT (-87.6738876 42.0565725),7357bbc8-c274-4832-952f-5effad0a8106,No,c4d73e80-120e-487c-a2d8-293e11251fb9,,https://web.fulcrumapp.com/photos/view?photos=c4d73e80-120e-487c-a2d8-293e11251fb9,2021-07-01,16:27,161.526770107063,16.335,,,
143a6633-0a42-467f-8be3-ff6ce0eada96,2021-07-01 21:29:09 UTC,2021-07-01 21:38:34 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:15 UTC,2021-07-01 21:54:15 UTC,1,,2021JuneHawaii,,42.056591,-87.6738678,POINT (-87.6738678 42.056591),663544f0-f0e2-4cfc-ae09-8cfd3aef4810,Yes,9c733a13-d11e-4318-903a-b710a6ec8dff,,https://web.fulcrumapp.com/photos/view?photos=9c733a13-d11e-4318-903a-b710a6ec8dff,2021-07-01,16:29,161.401423090619,14.568,,,
63411a1d-ebeb-4465-a8f5-05277a849bab,2021-07-01 21:40:17 UTC,2021-07-01 21:51:15 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-01 21:54:16 UTC,2021-07-01 21:54:16 UTC,1,,2021JuneHawaii,,42.0565746,-87.6739065,POINT (-87.6739065 42.0565746),06e7ed07-4c56-40e0-bbcd-1d6d1e522663,Yes,b46ec31c-9ac2-40b8-9be1-5bddae72cde5,,https://web.fulcrumapp.com/photos/view?photos=b46ec31c-9ac2-40b8-9be1-5bddae72cde5,2021-07-01,16:40,161.432407089056,13.268,,,
