fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,sample_photo,sample_photo_caption,sample_photo_url,substrate,substrate_other,substrate_notes,landscape,sky_view,gridsect,gridsect_index,grid_sect_direction,gridsect_radius,substrate_temperature,ambient_temperature_c,ambient_humidity,c_label,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
330afc3c-b76b-44b5-b3b3-d12b2569033a,2021-06-26 18:18:07 UTC,2021-06-26 18:18:45 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:12 UTC,2021-06-27 01:42:12 UTC,1,,2021JuneHawaii,,21.3945442,-157.9002924,POINT (-157.9002924 21.3945442),2af71679-cea1-401a-a3e7-101591c8c28d,,https://web.fulcrumapp.com/photos/view?photos=2af71679-cea1-401a-a3e7-101591c8c28d,Vegetal_litter/mix,,,Wild forest,Full,no,,,,20.8,22.4,84.8,C-6401,2021-06-26,08:18,464.579929651372,34.304,,,220.0
c47e0fe0-e906-4c19-a748-529277f216a8,2021-06-26 19:21:36 UTC,2021-06-26 19:22:29 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:13 UTC,2021-06-27 01:42:13 UTC,1,,2021JuneHawaii,,21.3467628,-157.8225185,POINT (-157.8225185 21.3467628),6af57122-bee9-4f36-a801-3299e571c48b,,https://web.fulcrumapp.com/photos/view?photos=6af57122-bee9-4f36-a801-3299e571c48b,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,22.1,25.4,80.1,C-6393,2021-06-26,09:21,224.806927095824,8.79,,,127.91411
7fca1742-9565-40d4-9732-f8776be424e7,2021-06-26 19:23:38 UTC,2021-06-26 19:24:17 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:16 UTC,2021-06-27 01:42:16 UTC,1,,2021JuneHawaii,,21.3465859,-157.8226818,POINT (-157.8226818 21.3465859),2bde3b62-e6f9-4c55-8c29-7740bd1fa099,,https://web.fulcrumapp.com/photos/view?photos=2bde3b62-e6f9-4c55-8c29-7740bd1fa099,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,22.7,25.9,75,C-6392,2021-06-26,09:23,210.071913247991,6.292,,,89.12337
94ef447b-c084-471f-9b97-571699c18c55,2021-06-26 19:40:50 UTC,2021-06-26 19:41:33 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:16 UTC,2021-06-27 01:42:16 UTC,1,,2021JuneHawaii,,21.3439332,-157.8226751,POINT (-157.8226751 21.3439332),cc3d6244-6d5e-45f6-b33b-e1536cd533f7,,https://web.fulcrumapp.com/photos/view?photos=cc3d6244-6d5e-45f6-b33b-e1536cd533f7,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.6,25.9,74.7,C-6395,2021-06-26,09:40,229.630707110874,6.789,,,320.0
410aa4b7-05ec-4596-bbd2-39a6d98af77f,2021-06-26 19:47:00 UTC,2021-06-26 19:47:47 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:17 UTC,2021-06-27 01:42:17 UTC,1,,2021JuneHawaii,,21.3438969,-157.8227979,POINT (-157.8227979 21.3438969),607ef51a-8aab-49e8-af6c-911bff4575ff,,https://web.fulcrumapp.com/photos/view?photos=607ef51a-8aab-49e8-af6c-911bff4575ff,Rotting_nut/pod/seed/fruit,,Crumbly cone,Wild forest,Partially Obstructed,no,,,,22,25.2,81,C-6399,2021-06-26,09:47,257.48173842441,10.72,,,
b89f9888-7315-4746-95a0-a1e9ecb9f9e7,2021-06-26 20:04:38 UTC,2021-06-26 20:05:45 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:18 UTC,2021-06-27 01:42:18 UTC,1,,2021JuneHawaii,,21.3426871,-157.8218464,POINT (-157.8218464 21.3426871),cecd8115-16c1-43ef-839f-2479117533ed,,https://web.fulcrumapp.com/photos/view?photos=cecd8115-16c1-43ef-839f-2479117533ed,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.3,25.2,72.6,C-6394,2021-06-26,10:04,311.869726892373,7.718,,,116.7915
0ac5646c-a416-4cba-afd7-4d74809a42f3,2021-06-26 20:09:51 UTC,2021-06-26 20:10:37 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:19 UTC,2021-06-27 01:42:19 UTC,1,,2021JuneHawaii,,21.3426282,-157.8214874,POINT (-157.8214874 21.3426282),1d03744c-bfbd-46aa-9560-4240ba094317,,https://web.fulcrumapp.com/photos/view?photos=1d03744c-bfbd-46aa-9560-4240ba094317,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,22.9,25.9,71.7,C-6396,2021-06-26,10:09,327.305748151661,6.085,,,99.6379
9e6bc9c4-748b-4b3e-8119-c1646428a88e,2021-06-26 20:18:04 UTC,2021-06-26 20:18:48 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:20 UTC,2021-06-27 01:42:20 UTC,1,,2021JuneHawaii,,21.3417896,-157.8221294,POINT (-157.8221294 21.3417896),c15c376c-72c0-46a3-a1d3-74ee180d58b0,,https://web.fulcrumapp.com/photos/view?photos=c15c376c-72c0-46a3-a1d3-74ee180d58b0,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.3,24.5,80,C-6411,2021-06-26,10:18,424.716072593619,11.61,,,122.22612
dfd8ebc7-03f2-48e5-b96b-440b609e6496,2021-06-26 20:25:06 UTC,2021-06-26 20:26:26 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:20 UTC,2021-06-27 01:42:20 UTC,1,,2021JuneHawaii,,21.3411417,-157.8216202,POINT (-157.8216202 21.3411417),120d1d32-04bd-4fea-9236-9da58d7f8ac5,,https://web.fulcrumapp.com/photos/view?photos=120d1d32-04bd-4fea-9236-9da58d7f8ac5,Fungus,,,Wild forest,Partially Obstructed,no,,,,21.1,23.8,83.2,C-6404,2021-06-26,10:25,416.727670664733,12.756,,,89.99537
41c70107-832c-426c-8a75-d9e88be9ed14,2021-06-26 20:43:05 UTC,2021-06-26 20:43:54 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:21 UTC,2021-06-27 01:42:21 UTC,1,,2021JuneHawaii,,21.3411089,-157.8211466,POINT (-157.8211466 21.3411089),fe3e98de-defa-4427-a426-44a5bc8ba7db,,https://web.fulcrumapp.com/photos/view?photos=fe3e98de-defa-4427-a426-44a5bc8ba7db,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.5,26.3,73.5,C-6405,2021-06-26,10:43,442.950429149621,11.666,,,170.0
65cb14a2-6344-4999-9ac7-036e62f63aa9,2021-06-26 21:16:46 UTC,2021-06-26 21:17:59 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:23 UTC,2021-06-27 01:42:23 UTC,1,,2021JuneHawaii,,21.3457426,-157.8215466,POINT (-157.8215466 21.3457426),679fec30-b3a4-4668-b8bd-5b5134cbaafa,,https://web.fulcrumapp.com/photos/view?photos=679fec30-b3a4-4668-b8bd-5b5134cbaafa,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24.2,27.2,66.3,C-6406,2021-06-26,11:16,304.203398043037,30.016,,,
25bd5b8a-f8c2-44c6-bad3-3db6350a63d6,2021-06-26 22:31:18 UTC,2021-06-26 22:32:08 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:24 UTC,2021-06-27 01:42:24 UTC,1,,2021JuneHawaii,,21.3290698,-157.8222999,POINT (-157.8222999 21.3290698),336dd182-32c7-4ced-a3c7-5eb67451bb6f,,https://web.fulcrumapp.com/photos/view?photos=336dd182-32c7-4ced-a3c7-5eb67451bb6f,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,25.3,27.9,67.7,C-6407,2021-06-26,12:31,461.625991549812,25.728,,,103.0
fceab064-2993-4ec5-890c-beeadc8894eb,2021-06-26 22:35:40 UTC,2021-06-26 22:36:21 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:24 UTC,2021-06-27 01:42:24 UTC,1,,2021JuneHawaii,,21.3290927,-157.8225578,POINT (-157.8225578 21.3290927),87a5b085-4c4b-4569-b08c-bf3304db083b,,https://web.fulcrumapp.com/photos/view?photos=87a5b085-4c4b-4569-b08c-bf3304db083b,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,22.9,28.6,67.2,C-6408,2021-06-26,12:35,450.802879264551,24.042,,,26.229427
5984718a-f5e4-4cb8-9924-33e5dcb50932,2021-06-26 22:42:15 UTC,2021-06-26 22:43:08 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:25 UTC,2021-06-27 01:42:25 UTC,1,,2021JuneHawaii,,21.3290188,-157.8223373,POINT (-157.8223373 21.3290188),df82fc00-aca8-420e-a560-77da890ec89f,,https://web.fulcrumapp.com/photos/view?photos=df82fc00-aca8-420e-a560-77da890ec89f,Vegetal_litter/mix,,Under log,Wild forest,Partially Obstructed,no,,,,22,27.9,65.7,C-6409,2021-06-26,12:42,432.384143346816,15.544,,,232.17772
7b0a656e-abe3-4ea6-aecc-246d4c4f5b54,2021-06-26 22:49:05 UTC,2021-06-26 22:50:18 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:26 UTC,2021-06-27 01:42:26 UTC,1,,2021JuneHawaii,,21.3291159,-157.8214367,POINT (-157.8214367 21.3291159),0b5dcdb8-0079-4480-8963-d07d85db92e8,,https://web.fulcrumapp.com/photos/view?photos=0b5dcdb8-0079-4480-8963-d07d85db92e8,Vegetal_litter/mix,,Dry but lots of isopods and other bugs,Wild forest,Partially Obstructed,no,,,,23.1,28.6,66.1,C-6410,2021-06-26,12:49,429.166775619703,11.792,,,227.0
5f57cdbe-b4ec-4689-a3aa-9ad206c58a05,2021-06-26 22:54:50 UTC,2021-06-26 22:55:37 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:27 UTC,2021-06-27 01:42:27 UTC,1,,2021JuneHawaii,,21.3292443,-157.8214059,POINT (-157.8214059 21.3292443),2c1401de-f8b5-4198-8f09-9080e1ed277f,,https://web.fulcrumapp.com/photos/view?photos=2c1401de-f8b5-4198-8f09-9080e1ed277f,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,22,27.9,70.1,C-6441,2021-06-26,12:54,416.951906889419,22.089,,,269.1637
160919cd-0860-4506-b870-356b03113a53,2021-06-26 22:56:55 UTC,2021-06-26 22:57:29 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:28 UTC,2021-06-27 01:42:28 UTC,1,,2021JuneHawaii,,21.3290844,-157.82103,POINT (-157.82103 21.3290844),69a82cbe-08d8-4b59-918e-7a99b790a7cc,,https://web.fulcrumapp.com/photos/view?photos=69a82cbe-08d8-4b59-918e-7a99b790a7cc,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.6,27.2,70.6,C-6442,2021-06-26,12:56,395.737651791221,6.541,,,269.48856
9a1c4b4b-9b54-4cdf-85f4-49f7882375b9,2021-06-26 23:00:33 UTC,2021-06-26 23:01:33 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:28 UTC,2021-06-27 01:42:28 UTC,1,,2021JuneHawaii,,21.3290559,-157.8210048,POINT (-157.8210048 21.3290559),cc7dbd51-9218-41b3-a638-725b35932f0c,,https://web.fulcrumapp.com/photos/view?photos=cc7dbd51-9218-41b3-a638-725b35932f0c,Vegetal_litter/mix,,Next to seat rock,Wild forest,Partially Obstructed,no,,,,22.1,27.2,71.5,C-6443,2021-06-26,13:00,396.828432543975,7.504,,,
c20ca40e-db34-456c-9c50-53da791772d2,2021-06-26 23:08:43 UTC,2021-06-26 23:10:20 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:29 UTC,2021-06-27 01:42:29 UTC,1,,2021JuneHawaii,,21.3280527,-157.8221257,POINT (-157.8221257 21.3280527),bddb6c37-01dc-4918-be67-f19e5e0bf68f,,https://web.fulcrumapp.com/photos/view?photos=bddb6c37-01dc-4918-be67-f19e5e0bf68f,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,22.4,27.2,67.4,C-6445,2021-06-26,13:08,414.699783954407,13.654,,,200.88356
086d037c-489a-4065-a311-fc543b6cc448,2021-06-27 00:47:52 UTC,2021-06-27 00:48:45 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-27 01:42:30 UTC,2021-06-27 01:42:30 UTC,1,,2021JuneHawaii,,21.3106233,-157.7951689,POINT (-157.7951689 21.3106233),a02bf235-9484-4840-9073-07a957d868b2,,https://web.fulcrumapp.com/photos/view?photos=a02bf235-9484-4840-9073-07a957d868b2,Rotting_nut/pod/seed/fruit,,Strawberry guava,Wild forest,Partially Obstructed,no,,,,28.6,30.7,55.8,C-6444,2021-06-26,14:47,393.703272828023,8.576,,,233.41559
e261f4a2-7d40-4d60-9d28-ecaf79e6534b,2021-06-27 16:29:54 UTC,2021-06-27 16:30:50 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:07 UTC,2021-06-28 01:11:07 UTC,1,,2021JuneHawaii,,21.301246,-157.7629546,POINT (-157.7629546 21.301246),6d244aa4-09e2-45ba-8de1-5eb1943c96ee,,https://web.fulcrumapp.com/photos/view?photos=6d244aa4-09e2-45ba-8de1-5eb1943c96ee,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.6,21.7,83.7,C-6446,2021-06-27,06:29,394.399666803548,36.448,,,
b8e11091-8851-4e4a-b953-47403605c8b8,2021-06-27 16:39:11 UTC,2021-06-27 16:39:56 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:08 UTC,2021-06-28 01:11:08 UTC,1,,2021JuneHawaii,,21.3068174,-157.762367,POINT (-157.762367 21.3068174),f2f87b4a-f224-48f2-b73a-d8351c1d8502,,https://web.fulcrumapp.com/photos/view?photos=f2f87b4a-f224-48f2-b73a-d8351c1d8502,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,21.6,22.4,82.7,C-6447,2021-06-27,06:39,464.781173275553,9.648,,,198.0
d78cea0a-e29a-4180-ae65-200c0787b981,2021-06-27 18:04:35 UTC,2021-06-27 18:05:59 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:09 UTC,2021-06-28 01:11:09 UTC,1,,2021JuneHawaii,,21.3230225,-157.7565676,POINT (-157.7565676 21.3230225),bcefe12f-f89a-4114-821e-0dbac29b8133,,https://web.fulcrumapp.com/photos/view?photos=bcefe12f-f89a-4114-821e-0dbac29b8133,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,21.7,23.8,79.9,C-6448,2021-06-27,08:04,585.111280221546,829.459,,,
7e2202f0-8b82-48cd-aed4-eb1a86fda12d,2021-06-27 19:47:53 UTC,2021-06-27 19:48:34 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:11 UTC,2021-06-28 01:11:11 UTC,1,,2021JuneHawaii,,21.3586435,-157.7633718,POINT (-157.7633718 21.3586435),3e05ad3c-4134-4509-a91f-31bd9fc03c29,,https://web.fulcrumapp.com/photos/view?photos=3e05ad3c-4134-4509-a91f-31bd9fc03c29,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,25.2,28.6,70.3,C-6449,2021-06-27,09:47,102.434247876696,25.728,,,45.0
954e7072-04e3-47f2-a801-80a9e5065254,2021-06-27 19:51:49 UTC,2021-06-27 19:53:56 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:11 UTC,2021-06-28 01:11:11 UTC,1,,2021JuneHawaii,,21.3585021,-157.7635294,POINT (-157.7635294 21.3585021),e7083012-286f-480a-8139-8083e77a096b,,https://web.fulcrumapp.com/photos/view?photos=e7083012-286f-480a-8139-8083e77a096b,Rotting_nut/pod/seed/fruit,,"Sushi rice left on path, converted in ants",Wild forest,Partially Obstructed,no,,,,23.8,27.9,71.1,C-6450,2021-06-27,09:51,76.7507073019599,26.043,,,14.95805
f6929a18-1be0-4f99-8a9f-09aed69cfb16,2021-06-27 19:54:47 UTC,2021-06-27 19:55:33 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:12 UTC,2021-06-28 01:11:12 UTC,1,,2021JuneHawaii,,21.3573165,-157.7643394,POINT (-157.7643394 21.3573165),8e18682c-f503-439a-ae18-b3e6fe274bf0,,https://web.fulcrumapp.com/photos/view?photos=8e18682c-f503-439a-ae18-b3e6fe274bf0,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,24.1,27.2,73.5,C-6451,2021-06-27,09:54,91.9402635666359,5.36,,,
8f2ee6c7-0fc7-4be8-8e08-901af3b2c5b2,2021-06-27 19:56:15 UTC,2021-06-27 19:57:14 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:13 UTC,2021-06-28 01:11:13 UTC,1,,2021JuneHawaii,,21.3572904,-157.7642832,POINT (-157.7642832 21.3572904),63ed2e09-252b-47b2-81dc-c3f18ed7b59b,,https://web.fulcrumapp.com/photos/view?photos=63ed2e09-252b-47b2-81dc-c3f18ed7b59b,Rotting_flower,,Black is fully rotted flower,Wild forest,Partially Obstructed,no,,,,23.6,27.9,70.4,C-6452,2021-06-27,09:56,87.9428397444662,9.733,,,316.15213
06e7ed07-4c56-40e0-bbcd-1d6d1e522663,2021-06-27 19:58:29 UTC,2021-06-27 19:59:17 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:14 UTC,2021-06-28 01:11:14 UTC,1,,2021JuneHawaii,,21.3572458,-157.7642838,POINT (-157.7642838 21.3572458),589a37e2-02af-4f77-a569-4140c2ea70a0,,https://web.fulcrumapp.com/photos/view?photos=589a37e2-02af-4f77-a569-4140c2ea70a0,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,23.6,27.2,75.5,C-6460,2021-06-27,09:58,95.3770055358235,5.976,,,265.8154
1428652e-6671-4e28-a8b4-adb890d4fe5c,2021-06-27 20:01:26 UTC,2021-06-27 20:02:15 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:15 UTC,2021-06-28 01:11:15 UTC,1,,2021JuneHawaii,,21.3571576,-157.7642841,POINT (-157.7642841 21.3571576),1926e583-6539-4a7b-9ee8-5bf624ab9922,,https://web.fulcrumapp.com/photos/view?photos=1926e583-6539-4a7b-9ee8-5bf624ab9922,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,27.2,27.2,81.8,C-6461,2021-06-27,10:01,83.1004235327139,11.07,,,88.28077
3cfa5431-0329-4116-b3d7-f9a5f23302b0,2021-06-27 20:02:53 UTC,2021-06-27 20:03:40 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:15 UTC,2021-06-28 01:11:15 UTC,1,,2021JuneHawaii,,21.356718,-157.7642562,POINT (-157.7642562 21.356718),5b7c45ec-152c-461f-8aad-bbc675d217ce,,https://web.fulcrumapp.com/photos/view?photos=5b7c45ec-152c-461f-8aad-bbc675d217ce,Rotting_nut/pod/seed/fruit,,With isopods,Wild forest,Partially Obstructed,no,,,,24.7,27.9,76,C-6465,2021-06-27,10:02,64.1001436898145,6.958,,,180.80075
0df072b5-db6f-472e-88bd-a8bc3d55f920,2021-06-27 20:07:14 UTC,2021-06-27 20:08:21 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:16 UTC,2021-06-28 01:11:16 UTC,1,,2021JuneHawaii,,21.3564072,-157.7643903,POINT (-157.7643903 21.3564072),ef971e75-c8fc-4984-9c2c-4093bf61d9b6,,https://web.fulcrumapp.com/photos/view?photos=ef971e75-c8fc-4984-9c2c-4093bf61d9b6,Rotting_nut/pod/seed/fruit,,On top of leaf from bird of paradise,Wild forest,Partially Obstructed,no,,,,25.2,27.9,74.2,C-6462,2021-06-27,10:07,-119.89383851721,11.434,,,191.6689
